"","FIPS","YEAR","POP"
"15538","56043","1984",10005
"15539","56045","1984",7852
"15540","08014","1984",NA
"15541","01001","1985",32248
"15542","01003","1985",89403
"15543","01005","1985",25001
"15544","01007","1985",16156
"15545","01009","1985",37417
"15546","01011","1985",10779
"15547","01013","1985",22425
"15548","01015","1985",118646
"15549","01017","1985",38613
"15550","01019","1985",18891
"15551","01021","1985",31560
"15552","01023","1985",16708
"15553","01025","1985",27420
"15554","01027","1985",13701
"15555","01029","1985",12659
"15556","01031","1985",40386
"15557","01033","1985",52860
"15558","01035","1985",15029
"15559","01037","1985",11033
"15560","01039","1985",37151
"15561","01041","1985",13902
"15562","01043","1985",65040
"15563","01045","1985",48454
"15564","01047","1985",52885
"15565","01049","1985",53921
"15566","01051","1985",45570
"15567","01053","1985",37343
"15568","01055","1985",102287
"15569","01057","1985",19149
"15570","01059","1985",28698
"15571","01061","1985",24026
"15572","01063","1985",10797
"15573","01065","1985",15027
"15574","01067","1985",15260
"15575","01069","1985",78038
"15576","01071","1985",49501
"15577","01073","1985",658986
"15578","01075","1985",16528
"15579","01077","1985",80487
"15580","01079","1985",31147
"15581","01081","1985",81173
"15582","01083","1985",49353
"15583","01085","1985",12719
"15584","01087","1985",25379
"15585","01089","1985",215240
"15586","01091","1985",24236
"15587","01093","1985",30809
"15588","01095","1985",69386
"15589","01097","1985",378847
"15590","01099","1985",22816
"15591","01101","1985",203894
"15592","01103","1985",93933
"15593","01105","1985",14497
"15594","01107","1985",21732
"15595","01109","1985",27839
"15596","01111","1985",19777
"15597","01113","1985",46658
"15598","01115","1985",45351
"15599","01117","1985",79601
"15600","01119","1985",17121
"15601","01121","1985",75275
"15602","01123","1985",38606
"15603","01125","1985",141258
"15604","01127","1985",67855
"15605","01129","1985",17064
"15606","01131","1985",14783
"15607","01133","1985",22205
"15608","04001","1985",53467
"15609","04003","1985",91190
"15610","04005","1985",84428
"15611","04007","1985",37322
"15612","04009","1985",24576
"15613","04011","1985",9052
"15614","04012","1985",13652
"15615","04013","1985",1828750
"15616","04015","1985",70766
"15617","04017","1985",70708
"15618","04019","1985",602646
"15619","04021","1985",103223
"15620","04023","1985",23534
"15621","04025","1985",82641
"15622","04027","1985",87581
"15623","05001","1985",23006
"15624","05003","1985",26086
"15625","05005","1985",29584
"15626","05007","1985",85838
"15627","05009","1985",27564
"15628","05011","1985",12881
"15629","05013","1985",6068
"15630","05015","1985",17528
"15631","05017","1985",17257
"15632","05019","1985",22815
"15633","05021","1985",19334
"15634","05023","1985",18485
"15635","05025","1985",7867
"15636","05027","1985",26715
"15637","05029","1985",19442
"15638","05031","1985",64071
"15639","05033","1985",39033
"15640","05035","1985",49366
"15641","05037","1985",20052
"15642","05039","1985",10229
"15643","05041","1985",18492
"15644","05043","1985",17984
"15645","05045","1985",51655
"15646","05047","1985",15037
"15647","05049","1985",10068
"15648","05051","1985",72205
"15649","05053","1985",13133
"15650","05055","1985",31257
"15651","05057","1985",22711
"15652","05059","1985",26820
"15653","05061","1985",13669
"15654","05063","1985",31368
"15655","05065","1985",10912
"15656","05067","1985",20281
"15657","05069","1985",88005
"15658","05071","1985",18199
"15659","05073","1985",10187
"15660","05075","1985",18152
"15661","05077","1985",14690
"15662","05079","1985",13017
"15663","05081","1985",14015
"15664","05083","1985",20738
"15665","05085","1985",36454
"15666","05087","1985",11720
"15667","05089","1985",11755
"15668","05091","1985",38667
"15669","05093","1985",59247
"15670","05095","1985",12756
"15671","05097","1985",7853
"15672","05099","1985",10890
"15673","05101","1985",7851
"15674","05103","1985",31984
"15675","05105","1985",7709
"15676","05107","1985",32323
"15677","05109","1985",10109
"15678","05111","1985",25677
"15679","05113","1985",17244
"15680","05115","1985",42437
"15681","05117","1985",9893
"15682","05119","1985",350013
"15683","05121","1985",16515
"15684","05123","1985",30528
"15685","05125","1985",57374
"15686","05127","1985",9996
"15687","05129","1985",8541
"15688","05131","1985",98194
"15689","05133","1985",14071
"15690","05135","1985",14478
"15691","05137","1985",9346
"15692","05139","1985",48498
"15693","05141","1985",13881
"15694","05143","1985",105092
"15695","05145","1985",52050
"15696","05147","1985",10600
"15697","05149","1985",17507
"15698","06001","1985",1197407
"15699","06003","1985",1157
"15700","06005","1985",22661
"15701","06007","1985",160682
"15702","06009","1985",24872
"15703","06011","1985",14706
"15704","06013","1985",711445
"15705","06015","1985",18704
"15706","06017","1985",99093
"15707","06019","1985",584064
"15708","06021","1985",23171
"15709","06023","1985",111052
"15710","06025","1985",99195
"15711","06027","1985",18084
"15712","06029","1985",474245
"15713","06031","1985",85195
"15714","06033","1985",45494
"15715","06035","1985",24129
"15716","06037","1985",8182907
"15717","06039","1985",75112
"15718","06041","1985",222453
"15719","06043","1985",12653
"15720","06045","1985",73391
"15721","06047","1985",155935
"15722","06049","1985",9500
"15723","06051","1985",8805
"15724","06053","1985",328102
"15725","06055","1985",103014
"15726","06057","1985",65282
"15727","06059","1985",2171927
"15728","06061","1985",136787
"15729","06063","1985",18609
"15730","06065","1985",825693
"15731","06067","1985",891104
"15732","06069","1985",30392
"15733","06071","1985",1072235
"15734","06073","1985",2126092
"15735","06075","1985",727975
"15736","06077","1985",416044
"15737","06079","1985",185250
"15738","06081","1985",620189
"15739","06083","1985",338566
"15740","06085","1985",1419528
"15741","06087","1985",212145
"15742","06089","1985",128458
"15743","06091","1985",3271
"15744","06093","1985",41589
"15745","06095","1985",271630
"15746","06097","1985",335352
"15747","06099","1985",301286
"15748","06101","1985",57605
"15749","06103","1985",44325
"15750","06105","1985",12881
"15751","06107","1985",279998
"15752","06109","1985",39744
"15753","06111","1985",602820
"15754","06113","1985",123769
"15755","06115","1985",53326
"15756","08001","1985",266974
"15757","08003","1985",12828
"15758","08005","1985",369024
"15759","08007","1985",4844
"15760","08009","1985",4991
"15761","08011","1985",5872
"15762","08013","1985",213941
"15763","08015","1985",12818
"15764","08017","1985",2381
"15765","08019","1985",7792
"15766","08021","1985",7591
"15767","08023","1985",3317
"15768","08025","1985",3055
"15769","08027","1985",1848
"15770","08029","1985",23090
"15771","08031","1985",504435
"15772","08033","1985",1584
"15773","08035","1985",38849
"15774","08037","1985",17497
"15775","08039","1985",8170
"15776","08041","1985",370270
"15777","08043","1985",31692
"15778","08045","1985",26859
"15779","08047","1985",2929
"15780","08049","1985",8615
"15781","08051","1985",10127
"15782","08053","1985",502
"15783","08055","1985",6801
"15784","08057","1985",1684
"15785","08059","1985",418409
"15786","08061","1985",1871
"15787","08063","1985",7502
"15788","08065","1985",6777
"15789","08067","1985",31373
"15790","08069","1985",169679
"15791","08071","1985",14415
"15792","08073","1985",4649
"15793","08075","1985",19461
"15794","08077","1985",89364
"15795","08079","1985",788
"15796","08081","1985",12619
"15797","08083","1985",19212
"15798","08085","1985",24872
"15799","08087","1985",22831
"15800","08089","1985",21712
"15801","08091","1985",2099
"15802","08093","1985",6536
"15803","08095","1985",4444
"15804","08097","1985",10697
"15805","08099","1985",14113
"15806","08101","1985",123856
"15807","08103","1985",6685
"15808","08105","1985",11114
"15809","08107","1985",13833
"15810","08109","1985",4224
"15811","08111","1985",871
"15812","08113","1985",2957
"15813","08115","1985",3055
"15814","08117","1985",11057
"15815","08119","1985",10854
"15816","08121","1985",5253
"15817","08123","1985",131405
"15818","08125","1985",9724
"15819","09001","1985",830393
"15820","09003","1985",826380
"15821","09005","1985",162395
"15822","09007","1985",134187
"15823","09009","1985",783090
"15824","09011","1985",248206
"15825","09013","1985",121017
"15826","09015","1985",95452
"15827","10001","1985",102826
"15828","10003","1985",411519
"15829","10005","1985",103942
"15830","11001","1985",634545
"15831","12001","1985",169518
"15832","12003","1985",16576
"15833","12005","1985",113712
"15834","12007","1985",22630
"15835","12009","1985",336937
"15836","12011","1985",1132923
"15837","12013","1985",9605
"15838","12015","1985",80892
"15839","12017","1985",74720
"15840","12019","1985",87103
"15841","12021","1985",115581
"15842","12023","1985",39307
"15843","12027","1985",21409
"15844","12029","1985",8924
"15845","12031","1985",619891
"15846","12033","1985",253381
"15847","12035","1985",16679
"15848","12037","1985",8464
"15849","12039","1985",42083
"15850","12041","1985",7722
"15851","12043","1985",6848
"15852","12045","1985",11182
"15853","12047","1985",9461
"15854","12049","1985",19507
"15855","12051","1985",22393
"15856","12053","1985",72513
"15857","12055","1985",57511
"15858","12057","1985",756427
"15859","12059","1985",15100
"15860","12061","1985",75877
"15861","12063","1985",40478
"15862","12065","1985",10853
"15863","12067","1985",4519
"15864","12069","1985",126325
"15865","12071","1985",267110
"15866","12073","1985",167765
"15867","12075","1985",23125
"15868","12077","1985",4762
"15869","12079","1985",15507
"15870","12081","1985",180374
"15871","12083","1985",159464
"15872","12085","1985",81829
"15873","12086","1985",1776912
"15874","12087","1985",70526
"15875","12089","1985",37707
"15876","12091","1985",129473
"15877","12093","1985",25082
"15878","12095","1985",561538
"15879","12097","1985",77012
"15880","12099","1985",723004
"15881","12101","1985",242024
"15882","12103","1985",806041
"15883","12105","1985",363799
"15884","12107","1985",58357
"15885","12109","1985",66463
"15886","12111","1985",115946
"15887","12113","1985",67362
"15888","12115","1985",246261
"15889","12117","1985",231459
"15890","12119","1985",28314
"15891","12121","1985",24745
"15892","12123","1985",16997
"15893","12125","1985",10609
"15894","12127","1985",311189
"15895","12129","1985",12404
"15896","12131","1985",25248
"15897","12133","1985",15632
"15898","13001","1985",15860
"15899","13003","1985",6332
"15900","13005","1985",9717
"15901","13007","1985",3829
"15902","13009","1985",38243
"15903","13011","1985",9471
"15904","13013","1985",24755
"15905","13015","1985",45971
"15906","13017","1985",16784
"15907","13019","1985",13952
"15908","13021","1985",151972
"15909","13023","1985",10615
"15910","13025","1985",9705
"15911","13027","1985",15472
"15912","13029","1985",11650
"15913","13031","1985",38600
"15914","13033","1985",20798
"15915","13035","1985",14550
"15916","13037","1985",5480
"15917","13039","1985",18532
"15918","13043","1985",7562
"15919","13045","1985",63609
"15920","13047","1985",39327
"15921","13049","1985",7920
"15922","13051","1985",211571
"15923","13053","1985",19412
"15924","13055","1985",21796
"15925","13057","1985",66471
"15926","13059","1985",81146
"15927","13061","1985",3511
"15928","13063","1985",164024
"15929","13065","1985",6575
"15930","13067","1985",372903
"15931","13069","1985",28337
"15932","13071","1985",36501
"15933","13073","1985",51894
"15934","13075","1985",13633
"15935","13077","1985",44425
"15936","13079","1985",7833
"15937","13081","1985",20136
"15938","13083","1985",12302
"15939","13085","1985",6782
"15940","13087","1985",25912
"15941","13089","1985",518162
"15942","13091","1985",17345
"15943","13093","1985",10526
"15944","13095","1985",101922
"15945","13097","1985",62270
"15946","13099","1985",12740
"15947","13101","1985",2320
"15948","13103","1985",21393
"15949","13105","1985",18897
"15950","13107","1985",20937
"15951","13109","1985",8340
"15952","13111","1985",15352
"15953","13113","1985",43626
"15954","13115","1985",79527
"15955","13117","1985",33779
"15956","13119","1985",15981
"15957","13121","1985",631798
"15958","13123","1985",11894
"15959","13125","1985",2403
"15960","13127","1985",58415
"15961","13129","1985",32554
"15962","13131","1985",20801
"15963","13133","1985",11623
"15964","13135","1985",253028
"15965","13137","1985",26170
"15966","13139","1985",84175
"15967","13141","1985",9350
"15968","13143","1985",20376
"15969","13145","1985",16507
"15970","13147","1985",19277
"15971","13149","1985",7280
"15972","13151","1985",43401
"15973","13153","1985",82855
"15974","13155","1985",8880
"15975","13157","1985",27506
"15976","13159","1985",7681
"15977","13161","1985",11813
"15978","13163","1985",18203
"15979","13165","1985",8647
"15980","13167","1985",8627
"15981","13169","1985",19079
"15982","13171","1985",12477
"15983","13173","1985",5770
"15984","13175","1985",38648
"15985","13177","1985",14839
"15986","13179","1985",45573
"15987","13181","1985",7023
"15988","13183","1985",5693
"15989","13185","1985",72567
"15990","13187","1985",12226
"15991","13189","1985",19422
"15992","13191","1985",8399
"15993","13193","1985",13815
"15994","13195","1985",19161
"15995","13197","1985",5539
"15996","13199","1985",21415
"15997","13201","1985",6642
"15998","13205","1985",21181
"15999","13207","1985",15691
"16000","13209","1985",7311
"16001","13211","1985",12249
"16002","13213","1985",22188
"16003","13215","1985",176446
"16004","13217","1985",38269
"16005","13219","1985",14611
"16006","13221","1985",9409
"16007","13223","1985",31004
"16008","13225","1985",19359
"16009","13227","1985",12731
"16010","13229","1985",12648
"16011","13231","1985",9450
"16012","13233","1985",33339
"16013","13235","1985",8579
"16014","13237","1985",12096
"16015","13239","1985",2237
"16016","13241","1985",10935
"16017","13243","1985",8778
